Dataset,URL,File
Flores-flores101_dev-1-eng-tgl,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-tgl,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-tha,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-tha,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-tur,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-tur,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-ukr,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-ukr,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-umb,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-umb,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-urd,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-urd,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-uzb,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-uzb,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-vie,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-vie,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-wol,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-wol,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-xho,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-xho,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-yor,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-yor,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-zho_Hans,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-zho_Hans,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-zho_Hant,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-zho_Hant,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_dev-1-eng-zul,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
Flores-flores101_devtest-1-eng-zul,https://dl.fbaipublicfiles.com/flores101/dataset/flores101_dataset.tar.gz,flores101_dataset/dev/zul_Latn.dev,flores101_dataset/dev/zul_Latn.dev
OPUS-alt-v2019-eng-jpn,https://object.pouta.csc.fi/OPUS-ALT/v2019/moses/en-ja.txt.zip,*.en,*.ja
OPUS-alt-v2019-eng-mya,https://object.pouta.csc.fi/OPUS-ALT/v2019/moses/en-my.txt.zip,*.en,*.my
OPUS-anuvaad-v1-asm-eng,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/as-en.txt.zip,*.as,*.en
OPUS-anuvaad-v1-ben-eng,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/bn-en.txt.zip,*.bn,*.en
OPUS-anuvaad-v1-eng-guj,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-gu.txt.zip,*.en,*.gu
OPUS-anuvaad-v1-eng-hin,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-hi.txt.zip,*.en,*.hi
OPUS-anuvaad-v1-eng-kan,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-kn.txt.zip,*.en,*.kn
OPUS-anuvaad-v1-eng-mal,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-ml.txt.zip,*.en,*.ml
OPUS-anuvaad-v1-eng-mar,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-mr.txt.zip,*.en,*.mr
OPUS-anuvaad-v1-eng-ori,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-or.txt.zip,*.en,*.or
OPUS-anuvaad-v1-eng-pan,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-pa.txt.zip,*.en,*.pa
OPUS-anuvaad-v1-eng-tam,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-ta.txt.zip,*.en,*.ta
OPUS-anuvaad-v1-eng-tel,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-te.txt.zip,*.en,*.te
OPUS-anuvaad-v1-eng-txt,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-txt.txt.zip,*.en,*.txt
OPUS-anuvaad-v1-eng-urd,https://object.pouta.csc.fi/OPUS-Anuvaad/v1/moses/en-ur.txt.zip,*.en,*.ur
OPUS-bianet-v1-eng-kur,https://object.pouta.csc.fi/OPUS-Bianet/v1/moses/en-ku.txt.zip,*.en,*.ku
OPUS-bianet-v1-eng-tur,https://object.pouta.csc.fi/OPUS-Bianet/v1/moses/en-tr.txt.zip,*.en,*.tr
OPUS-books-v1-cat-eng,https://object.pouta.csc.fi/OPUS-Books/v1/moses/ca-en.txt.zip,*.ca,*.en
OPUS-books-v1-deu-eng,https://object.pouta.csc.fi/OPUS-Books/v1/moses/de-en.txt.zip,*.de,*.en
OPUS-books-v1-ell-eng,https://object.pouta.csc.fi/OPUS-Books/v1/moses/el-en.txt.zip,*.el,*.en
OPUS-books-v1-eng-epo,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-eo.txt.zip,*.en,*.eo
OPUS-books-v1-eng-spa,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-es.txt.zip,*.en,*.es
OPUS-books-v1-eng-fin,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-fi.txt.zip,*.en,*.fi
OPUS-books-v1-eng-fra,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-fr.txt.zip,*.en,*.fr
OPUS-books-v1-eng-hun,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-hu.txt.zip,*.en,*.hu
OPUS-books-v1-eng-ita,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-it.txt.zip,*.en,*.it
OPUS-books-v1-eng-nld,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-nl.txt.zip,*.en,*.nl
OPUS-books-v1-eng-nor,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-no.txt.zip,*.en,*.no
OPUS-books-v1-eng-pol,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-pl.txt.zip,*.en,*.pl
OPUS-books-v1-eng-por,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-pt.txt.zip,*.en,*.pt
OPUS-books-v1-eng-rus,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-ru.txt.zip,*.en,*.ru
OPUS-books-v1-eng-swe,https://object.pouta.csc.fi/OPUS-Books/v1/moses/en-sv.txt.zip,*.en,*.sv
OPUS-capes-v1-eng-por,https://object.pouta.csc.fi/OPUS-CAPES/v1/moses/en-pt.txt.zip,*.en,*.pt
OPUS-ccaligned-v1-afr-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/af-en.txt.zip,*.af,*.en
OPUS-ccaligned-v1-aka-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/ak-en.txt.zip,*.ak,*.en
OPUS-ccaligned-v1-amh-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/am-en.txt.zip,*.am,*.en
OPUS-ccaligned-v1-ara-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/ar-en.txt.zip,*.ar,*.en
OPUS-ccaligned-v1-asm-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/as-en.txt.zip,*.as,*.en
OPUS-ccaligned-v1-aym-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/ay-en.txt.zip,*.ay,*.en
OPUS-ccaligned-v1-aze-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/az-en.txt.zip,*.az,*.en
OPUS-ccaligned-v1-bel-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/be-en.txt.zip,*.be,*.en
OPUS-ccaligned-v1-bul-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/bg-en.txt.zip,*.bg,*.en
OPUS-ccaligned-v1-bam-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/bm-en.txt.zip,*.bm,*.en
OPUS-ccaligned-v1-ben-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/bn-en.txt.zip,*.bn,*.en
OPUS-ccaligned-v1-bre-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/br-en.txt.zip,*.br,*.en
OPUS-ccaligned-v1-bos-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/bs-en.txt.zip,*.bs,*.en
OPUS-ccaligned-v1-cat-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/ca-en.txt.zip,*.ca,*.en
OPUS-ccaligned-v1-ckb-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/cb-en.txt.zip,*.cb,*.en
OPUS-ccaligned-v1-ces-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/cs-en.txt.zip,*.cs,*.en
OPUS-ccaligned-v1-bsb-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/cx-en.txt.zip,*.cx,*.en
OPUS-ccaligned-v1-cym-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/cy-en.txt.zip,*.cy,*.en
OPUS-ccaligned-v1-dan-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/da-en.txt.zip,*.da,*.en
OPUS-ccaligned-v1-deu-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/de-en.txt.zip,*.de,*.en
OPUS-ccaligned-v1-ell-eng,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/el-en.txt.zip,*.el,*.en
OPUS-ccaligned-v1-eng-spa,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-es.txt.zip,*.en,*.es
OPUS-ccaligned-v1-eng-est,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-et.txt.zip,*.en,*.et
OPUS-ccaligned-v1-eng-fas,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-fa.txt.zip,*.en,*.fa
OPUS-ccaligned-v1-eng-ful,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ff.txt.zip,*.en,*.ff
OPUS-ccaligned-v1-eng-fin,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-fi.txt.zip,*.en,*.fi
OPUS-ccaligned-v1-eng-fra,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-fr.txt.zip,*.en,*.fr
OPUS-ccaligned-v1-eng-guj,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-gu.txt.zip,*.en,*.gu
OPUS-ccaligned-v1-eng-hau,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ha.txt.zip,*.en,*.ha
OPUS-ccaligned-v1-eng-heb,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-he.txt.zip,*.en,*.he
OPUS-ccaligned-v1-eng-hin,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-hi.txt.zip,*.en,*.hi
OPUS-ccaligned-v1-eng-hrv,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-hr.txt.zip,*.en,*.hr
OPUS-ccaligned-v1-eng-hat,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ht.txt.zip,*.en,*.ht
OPUS-ccaligned-v1-eng-hun,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-hu.txt.zip,*.en,*.hu
OPUS-ccaligned-v1-eng-hye,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-hy.txt.zip,*.en,*.hy
OPUS-ccaligned-v1-eng-ind,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-id.txt.zip,*.en,*.id
OPUS-ccaligned-v1-eng-ibo,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ig.txt.zip,*.en,*.ig
OPUS-ccaligned-v1-eng-isl,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-is.txt.zip,*.en,*.is
OPUS-ccaligned-v1-eng-ita,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-it.txt.zip,*.en,*.it
OPUS-ccaligned-v1-eng-jpn,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ja.txt.zip,*.en,*.ja
OPUS-ccaligned-v1-eng-jav,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-jv.txt.zip,*.en,*.jv
OPUS-ccaligned-v1-eng-kat,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ka.txt.zip,*.en,*.ka
OPUS-ccaligned-v1-eng-kon,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-kg.txt.zip,*.en,*.kg
OPUS-ccaligned-v1-eng-kaz,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-kk.txt.zip,*.en,*.kk
OPUS-ccaligned-v1-eng-khm,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-km.txt.zip,*.en,*.km
OPUS-ccaligned-v1-eng-kan,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-kn.txt.zip,*.en,*.kn
OPUS-ccaligned-v1-eng-kor,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ko.txt.zip,*.en,*.ko
OPUS-ccaligned-v1-eng-kur,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ku.txt.zip,*.en,*.ku
OPUS-ccaligned-v1-eng-kir,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ky.txt.zip,*.en,*.ky
OPUS-ccaligned-v1-eng-lug,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-lg.txt.zip,*.en,*.lg
OPUS-ccaligned-v1-eng-lin,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ln.txt.zip,*.en,*.ln
OPUS-ccaligned-v1-eng-lao,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-lo.txt.zip,*.en,*.lo
OPUS-ccaligned-v1-eng-lit,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-lt.txt.zip,*.en,*.lt
OPUS-ccaligned-v1-eng-lav,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-lv.txt.zip,*.en,*.lv
OPUS-ccaligned-v1-eng-mlg,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-mg.txt.zip,*.en,*.mg
OPUS-ccaligned-v1-eng-mri,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-mi.txt.zip,*.en,*.mi
OPUS-ccaligned-v1-eng-mkd,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-mk.txt.zip,*.en,*.mk
OPUS-ccaligned-v1-eng-mal,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ml.txt.zip,*.en,*.ml
OPUS-ccaligned-v1-eng-mon,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-mn.txt.zip,*.en,*.mn
OPUS-ccaligned-v1-eng-mar,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-mr.txt.zip,*.en,*.mr
OPUS-ccaligned-v1-eng-msa,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ms.txt.zip,*.en,*.ms
OPUS-ccaligned-v1-eng-mlt,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-mt.txt.zip,*.en,*.mt
OPUS-ccaligned-v1-eng-mya,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-my.txt.zip,*.en,*.my
OPUS-ccaligned-v1-eng-nep,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ne.txt.zip,*.en,*.ne
OPUS-ccaligned-v1-eng-nld,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-nl.txt.zip,*.en,*.nl
OPUS-ccaligned-v1-eng-nor,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-no.txt.zip,*.en,*.no
OPUS-ccaligned-v1-eng-nso,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ns.txt.zip,*.en,*.ns
OPUS-ccaligned-v1-eng-nya,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ny.txt.zip,*.en,*.ny
OPUS-ccaligned-v1-eng-orm,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-om.txt.zip,*.en,*.om
OPUS-ccaligned-v1-eng-ori,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-or.txt.zip,*.en,*.or
OPUS-ccaligned-v1-eng-pan,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-pa.txt.zip,*.en,*.pa
OPUS-ccaligned-v1-eng-pol,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-pl.txt.zip,*.en,*.pl
OPUS-ccaligned-v1-eng-pus,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ps.txt.zip,*.en,*.ps
OPUS-ccaligned-v1-eng-por,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-pt.txt.zip,*.en,*.pt
OPUS-ccaligned-v1-eng-ron,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ro.txt.zip,*.en,*.ro
OPUS-ccaligned-v1-eng-rus,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ru.txt.zip,*.en,*.ru
OPUS-ccaligned-v1-eng-sin,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-si.txt.zip,*.en,*.si
OPUS-ccaligned-v1-eng-slk,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sk.txt.zip,*.en,*.sk
OPUS-ccaligned-v1-eng-slv,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sl.txt.zip,*.en,*.sl
OPUS-ccaligned-v1-eng-sna,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sn.txt.zip,*.en,*.sn
OPUS-ccaligned-v1-eng-som,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-so.txt.zip,*.en,*.so
OPUS-ccaligned-v1-eng-sqi,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sq.txt.zip,*.en,*.sq
OPUS-ccaligned-v1-eng-srp,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sr.txt.zip,*.en,*.sr
OPUS-ccaligned-v1-eng-ssw,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ss.txt.zip,*.en,*.ss
OPUS-ccaligned-v1-eng-sot,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-st.txt.zip,*.en,*.st
OPUS-ccaligned-v1-eng-sun,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-su.txt.zip,*.en,*.su
OPUS-ccaligned-v1-eng-swe,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sv.txt.zip,*.en,*.sv
OPUS-ccaligned-v1-eng-swa,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sw.txt.zip,*.en,*.sw
OPUS-ccaligned-v1-eng-szl,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-sz.txt.zip,*.en,*.sz
OPUS-ccaligned-v1-eng-tam,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ta.txt.zip,*.en,*.ta
OPUS-ccaligned-v1-eng-tel,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-te.txt.zip,*.en,*.te
OPUS-ccaligned-v1-eng-tgk,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-tg.txt.zip,*.en,*.tg
OPUS-ccaligned-v1-eng-tha,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-th.txt.zip,*.en,*.th
OPUS-ccaligned-v1-eng-tir,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ti.txt.zip,*.en,*.ti
OPUS-ccaligned-v1-eng-tgl,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-tl.txt.zip,*.en,*.tl
OPUS-ccaligned-v1-eng-tsn,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-tn.txt.zip,*.en,*.tn
OPUS-ccaligned-v1-eng-tur,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-tr.txt.zip,*.en,*.tr
OPUS-ccaligned-v1-eng-tso,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ts.txt.zip,*.en,*.ts
OPUS-ccaligned-v1-eng-zgh,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-tz.txt.zip,*.en,*.tz
OPUS-ccaligned-v1-eng-ukr,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-uk.txt.zip,*.en,*.uk
OPUS-ccaligned-v1-eng-urd,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ur.txt.zip,*.en,*.ur
OPUS-ccaligned-v1-eng-ven,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-ve.txt.zip,*.en,*.ve
OPUS-ccaligned-v1-eng-vie,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-vi.txt.zip,*.en,*.vi
OPUS-ccaligned-v1-eng-wol,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-wo.txt.zip,*.en,*.wo
OPUS-ccaligned-v1-eng-xho,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-xh.txt.zip,*.en,*.xh
OPUS-ccaligned-v1-eng-yor,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-yo.txt.zip,*.en,*.yo
OPUS-ccaligned-v1-eng-zho_CN,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-zh_CN.txt.zip,*.en,*.zh_CN
OPUS-ccaligned-v1-eng-zho_TW,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-zh_TW.txt.zip,*.en,*.zh_TW
OPUS-ccaligned-v1-eng-zul,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-zu.txt.zip,*.en,*.zu
OPUS-ccaligned-v1-eng-zza,https://object.pouta.csc.fi/OPUS-CCAligned/v1/moses/en-zz.txt.zip,*.en,*.zz
OPUS-ccmatrix-v1-afr-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/af-en.txt.zip,*.af,*.en
OPUS-ccmatrix-v1-ara-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/ar-en.txt.zip,*.ar,*.en
OPUS-ccmatrix-v1-ast-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/ast-en.txt.zip,*.ast,*.en
OPUS-ccmatrix-v1-aze-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/az-en.txt.zip,*.az,*.en
OPUS-ccmatrix-v1-bel-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/be-en.txt.zip,*.be,*.en
OPUS-ccmatrix-v1-bul-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/bg-en.txt.zip,*.bg,*.en
OPUS-ccmatrix-v1-ben-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/bn-en.txt.zip,*.bn,*.en
OPUS-ccmatrix-v1-bre-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/br-en.txt.zip,*.br,*.en
OPUS-ccmatrix-v1-cat-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/ca-en.txt.zip,*.ca,*.en
OPUS-ccmatrix-v1-ceb-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/ceb-en.txt.zip,*.ceb,*.en
OPUS-ccmatrix-v1-ces-eng,https://object.pouta.csc.fi/OPUS-CCMatrix/v1/moses/cs-en.txt.zip,*.cs,*.en
